mep_id,first_name,last_name,gender,date_of_birth,date_of_death,hometown,country_of_representation
23762,Andrzej Karol,Gawłowski,MALE,1955-11-30,,Warszawa,POL
40603,Salvador Domingo,Sanz Palacio,MALE,1947-10-21,,Morata Jabón (Zaragoza),ESP
847,Ilias,Glykofridis,MALE,1912-02-20,1982-10-20,Athina,GRC
727,Albert,PÜRSTEN,MALE,1923-02-20,1980-06-10,Meuselwitz-Thür.,DEU
1785,Jean-François,Mancel,MALE,1948-03-01,,Beauvais (Oise),FRA
593,Karl,Bergmann,MALE,1907-06-07,,Duisburg,DEU
2014,Tony A.,Cunningham,MALE,1952-09-16,,Workington,GBR
28513,Godfrey,Bloom,MALE,1949-11-22,,London,GBR
1850,Norbert Helmut,Kertscher,MALE,1954-01-21,,Saalfeld,DEU
975,Henri,SABY,MALE,1933-08-08,2011-06-16,Toulouse,FRA
1433,Nel B.M.,van Dijk,FEMALE,1952-10-22,,Tilburg,NLD
28181,Miloš,Koterec,MALE,1962-10-11,,Partizánske,SVK
109337,Philippe,De Backer,MALE,1978-12-04,,Ekeren,BEL
2111,Karin,Falkmer,FEMALE,1936-08-16,,Malmö,SWE
23286,Graham,BOOTH,MALE,1940-03-29,2011-12-14,Paignton,GBR
400,Karl,Hahn,MALE,1901-05-17,,Allmendshofen,DEU
1925,Bertel,Haarder,MALE,1944-09-07,,Rønshoved,DNK
124862,Ulrike,Müller,FEMALE,1962-12-07,,Augsburg,DEU
28505,Roger,Knapman,MALE,1944-02-20,,Crediton  (Devon),GBR
1278,Erhard V.,Jakobsen,MALE,1917-02-25,,Grene,DNK
124800,Flavio,Zanonato,MALE,1950-07-24,,Padova,ITA
96780,Monika,Hohlmeier,FEMALE,1962-07-02,,München,DEU
150,Clemens,Riedel,MALE,1914-08-23,,Breslau,DEU
823,Brian H.,Hord,MALE,1934-06-20,,Hampstead (London),GBR
2117,Seppo Viljo,Pelttari,MALE,1941-07-24,,Alatornio,FIN
255,Camille,Ney,MALE,1919-01-01,,Ell,LUX
1653,Antonio,Garcia-Pagan Zamora,MALE,1947-08-12,,Cartagena (Murcia),ESP
23767,Bronisława,Kowalska,FEMALE,1955-12-05,,Starachowice,POL
197398,Pär,Holmgren,MALE,1964-10-24,,Gävle,SWE
33968,Titus,Corlățean,MALE,1968-01-11,,Medgidia,ROU
1619,Else,Hammerich,FEMALE,1936-09-07,,København,DNK
1644,(Win) Winston James,Griffiths,MALE,1943-02-11,,Grahmstown,GBR
2066,Fernand,Le Rachinel,MALE,1942-06-04,,Gourfaleur,FRA
37229,Kati,Piri,FEMALE,1979-04-08,,Celldömölk (HU),NLD
197401,Karin,Karlsbro,FEMALE,1970-09-23,,Roslags-Bro,SWE
28178,Miroslav,Mikolášik,MALE,1952-09-11,,,SVK
1837,Jean-Pierre,Raffin,MALE,1937-04-01,,Boulogne s/Seine,FRA
1044,Panayotis,Roumeliotis,MALE,1947-08-19,,Suez (Egypte),GRC
197848,Atidzhe,Alieva-Veli,FEMALE,1981-09-18,,Devin,BGR
4259,Mikko,Pesälä,MALE,1938-11-30,,Iitti,FIN
38420,Cristian-Silviu,Buşoi,MALE,1978-03-01,,Drobeta Turnu-Severin,ROU
230,Francis,Leenhardt,MALE,1908-04-24,,Marseille,FRA
272,Maurice,Lemaire,MALE,1895-05-25,,Gerbepal,FRA
734,Emmanouil,Poniridis,MALE,1914-05-11,,Kaïro (Egyptos),GRC
197535,Agnès,Evren,FEMALE,1970-12-27,,Paris,FRA
704,Jeanne M.,Pauwelyn,FEMALE,1914-09-14,,Stade,BEL
755,Flavio,Orlandi,MALE,1921-04-12,2009-01-08,Canino (Viterbo),ITA
28248,Gabriele,Zimmer,FEMALE,1955-05-07,,Berlin,DEU
2176,Dimitris,TSATSOS,MALE,1933-05-05,2010-04-24,Athina,GRC
97197,Alfredo,Pallone,MALE,1947-09-13,,Frosinone,ITA
426,Francesco,De Vita,MALE,1913-01-05,,Trapani,ITA
96867,Maria da Graça,Carvalho,FEMALE,1955-04-09,,Beja,PRT
113892,Eric,Andrieu,MALE,1960-04-14,,Narbonne,FRA
1848,Gotthart,Voigt,MALE,,1991-06-10,,DEU
381,Frederik G.,van Dijk,MALE,1905-10-31,,Baarderadeel,NLD
1952,Jan Marinus,Wiersma,MALE,1951-08-26,,Groningen,NLD
197803,Andrew,England Kerr,MALE,1958-09-23,,Birmingham,GBR
701,Karl,Schön,MALE,1923-07-26,,Elstra (Sachsen),DEU
124768,Valentinas,Mazuronis,MALE,1953-11-18,,Molėtai,LTU
251,Arie,van der Hek,MALE,1938-09-12,,Schoonhoven,NLD
96832,Kinga,Göncz,FEMALE,1947-11-08,,Budapest,HUN
1426,Mary Elizabeth,Banotti,FEMALE,1939-05-29,,Dublin,IRL
247735,Laura,Ballarín Cereza,FEMALE,1984-07-19,,Barcelona,ESP
124957,Mike,Hookem,MALE,1953-10-09,,Hull,GBR
1063,Hedwig,Keppelhoff-Wiechert,FEMALE,1939-05-31,,Südlohn,DEU
338,Alfred,Scokaert,MALE,1921-04-09,,Frameries,BEL
23772,Robert,Smoleń,MALE,1964-05-20,,Żagań,POL
2188,Ioannis,Theonas,MALE,1940-10-29,2021-09-12,Filoti Naxou,GRC
627,Fernand,Dehousse,MALE,1906-07-03,,Liège,BEL
1280,Patrick,LANE,MALE,1934-09-07,2012-07-23,Clare,IRL
305,Jospeh,Lucius,MALE,1912-05-20,,Luxembourg,LUX
845,Alberto,Ghergo,MALE,1915-02-23,1986-10-01,Roma,ITA
28203,Gábor,Demszky,MALE,1952-08-04,,Budapest,HUN
101580,Constance,Le Grip,FEMALE,1960-11-14,,Chatou,FRA
462,Valerio,De Sanctis,MALE,1923-08-16,,Borgo S. Lorenzo (Firenze),ITA
2297,Jörn Johan,Donner,MALE,1933-02-05,,Helsingfors,FIN
197460,Sergey,Lagodinsky,MALE,1975-12-01,,Astrakhan,DEU
862,Assimakis,Fotilas,MALE,1932-01-01,,Patra,GRC
124901,Jana,Žitňanská,FEMALE,1974-05-14,,Bratislava,SVK
1895,Bernie,Malone,FEMALE,1948-03-26,,Dublin,IRL
58789,Jan,Huitema,MALE,1984-07-05,,Makkinga,NLD
124769,Sophie,Montel,FEMALE,1969-11-22,,Montbéliard,FRA
23721,Marian,Żenkiewicz,MALE,1945-03-17,,Toruń,POL
1705,Maria Lisa,Cinciari Rodano,FEMALE,1921-01-21,2023-12-02,Roma,ITA
23745,Eugenijus,Maldeikis,MALE,1958-08-27,,Anykščiai,LTU
197780,Bart,Groothuis,MALE,1981-01-01,,Tubbergen,NLD
359,Arthur Douglas,Dodds-Parker,MALE,1909-07-05,,Oxford,GBR
37448,Eduard-Raul,Hellvig,MALE,1974-10-27,,Zalău,ROU
28382,Andrzej Jan,Szejna,MALE,1973-04-28,,Końskie,POL
165,Gerhard,Reischl,MALE,1918-07-17,,München,DEU
124787,Renata,Briano,FEMALE,1964-02-23,,Genova,ITA
922,Menelaos,Hadjigeorgiou,MALE,1924-11-30,2020-10-12,Thessaloniki,GRC
1802,Victor,Abens,MALE,1912-10-16,1993-01-14,Vianden,LUX
21814,Domenico,MENNITTI,MALE,1939-08-11,2014-04-07,Termoli (CB),ITA
96862,Sophie,Auconie,FEMALE,1963-08-19,,Dugny,FRA
2311,Maria Celeste,Cardona,FEMALE,1951-06-30,,Anadia,PRT
23763,Zofia,Grzebisz-Nowicka,FEMALE,1938-05-15,,Pieniki-Wyerdlski Wieś,POL
5896,Myrsini,Zorba,FEMALE,1949-02-07,2023-04-20,Athina,GRC
96918,Derek,Vaughan,MALE,1961-05-02,,Merthyr,GBR
4505,Alexander,de Roo,MALE,1955-08-30,,Leiden,NLD
124855,Georgi,Pirinski,MALE,1948-09-10,,New York (USA),BGR
1830,Claude A.F.,Delcroix,MALE,1931-11-11,2019-04-25,Paris,BEL
28369,Giovanni,BERLINGUER,MALE,1924-07-09,2015-04-06,Sassari,ITA
28576,Stavros,Lambrinidis,MALE,1962-02-06,,Athina,GRC
125103,Patricija,Šulin,FEMALE,1965-11-25,2021-11-01,Šempeter pri Gorici,SVN
4442,Niels,Busk,MALE,1942-08-02,,Vadum,DNK
671,Paul,Vankerkhoven,MALE,1941-11-03,,Bruxelles,BEL
2047,Honório,Novo,MALE,1950-10-24,,Barcelos,PRT
1342,Juan Carlos,Garaikoetxea Urriza,MALE,1938-06-02,,Pamplona (Iruña) (Navarra),ESP
2283,Wolfgang,Jung,MALE,1948-03-15,,Bad Wimsbach-Neydharting,AUT
96667,Alan,Kelly,MALE,1975-07-13,,Limerick,IRL
4501,Jules,Maaten,MALE,1961-04-17,,Nieuwer-Amstel,NLD
197547,Irène,Tolleret,FEMALE,1967-08-17,,Béziers,FRA
197730,Antony,Hook,MALE,1980-04-10,,,GBR
197618,Elisabetta,Gualmini,FEMALE,1968-05-17,,Modena,ITA
197795,Mario,Furore,MALE,1988-12-25,,FOGGIA,ITA
4245,Luckas,Vander Taelen,MALE,1958-01-21,,Aalst,BEL
197592,Pierfrancesco,Majorino,MALE,1973-05-14,,Milano,ITA
23804,Szabolcs,Fazakas,MALE,1947-10-26,2020-03-31,Budapest,HUN
835,Frans G.,van der Gun,MALE,1918-11-24,,Hagestein (Z.H.),NLD
4279,Ruth,Hieronymi,FEMALE,1947-11-08,,Bonn,DEU
4335,Marielle,De Sarnez,FEMALE,1951-03-27,2021-01-13,Paris,FRA
4538,Malcolm,Harbour,MALE,1947-02-19,,"Woking, Surrey",GBR
96653,Katarína,Roth Neveďalová,FEMALE,1982-11-10,,Nitra,SVK
5737,Dominique,Vlasto,FEMALE,1946-08-14,,Marseille,FRA
1226,Pedro,Bofill Abeilhe,MALE,1946-02-14,,Alcazarquivir,ESP
197647,Dan-Ştefan,Motreanu,MALE,1970-09-11,,Orastie,ROU
1277,John,Iversen,MALE,1954-01-04,,Grindsted,DNK
28206,Jean-Marie,Cavada,MALE,1940-02-24,,Epinal,FRA
29579,Marc,Tarabella,MALE,1963-03-11,,Ougrée,BEL
96934,Sandra,Kalniete,FEMALE,1952-12-22,,Tomskas apg. Kolpaševas raj. Toguras ciems,LVA
23848,Rihards,Pīks,MALE,1941-12-31,,Rīga,LVA
23855,Boriss,Cilevičs,MALE,1956-03-26,,Daugavpils,LVA
4711,Pietro-Paolo,MENNEA,MALE,1952-06-28,2013-03-21,Barletta,ITA
124712,Andrea,Bocskor,FEMALE,1978-08-11,,Beregszász (Ukrajna),HUN
1626,Frode,Kristoffersen,MALE,1931-08-09,,Sønderborg,DNK
124722,Csaba,Molnár,MALE,1975-12-04,,Csorna,HUN
4249,Freddy,Thielemans,MALE,1944-09-11,2022-01-29,Bruxelles,BEL
719,Hector,Rolland,MALE,1911-12-25,,Neully-sur-Seine,FRA
579,Werner,Dollinger,MALE,1918-10-10,,Neustadt an der Aisch,DEU
197650,Isabel,Santos,FEMALE,1968-02-12,,Gondomar,PRT
197416,Giorgos,Georgiou,MALE,1963-04-09,,Nicosia,CYP
23869,Robert,Fico,MALE,1964-09-15,,Topoľčany,SVK
197837,Stasys,Jakeliūnas,MALE,1958-10-02,,Karaganda,LTU
28155,Edit,Herczog,FEMALE,1961-05-05,,Budapest,HUN
941,Ursula,Braun-Moser,FEMALE,1937-05-25,2022-05-02,Frankfurt a. M.,DEU
2013,Christian,Jacob,MALE,1959-12-04,,Rozay en Brie,FRA
4294,Heide,Rühle,FEMALE,1948-11-05,,Heilbronn,DEU
96735,Patrick,Le Hyaric,MALE,1957-02-04,,Orléans,FRA
1877,Raymond,Chesa,MALE,1937-02-10,2005-01-11,Carcassonne,FRA
213330,Ernő,Schaller-Baross,MALE,1987-01-30,,Budapest,HUN
1339,Fernando,Morán López,MALE,1926-03-25,2020-02-19,Avilés (Asturias),ESP
197628,Jean-Paul,Garraud,MALE,1956-02-27,,Toulouse,FRA
103746,Michal,Šimečka,MALE,1984-05-10,,Bratislava,SVK
2134,Spalato,Belleré,MALE,1938-05-03,1998-04-21,Napoli,ITA
28149,Poul Nyrup,Rasmussen,MALE,1943-06-15,,Esbjerg,DNK
1795,José María,Alvarez de Eulate Peñaranda,MALE,1933-02-28,,Hontoria del Pinar,ESP
101585,Niels,Fuglsang,MALE,1985-06-29,,Kobenhavn,DNK
39629,Madeleine,Jouye de Grandmaison,FEMALE,1938-01-27,,Morne-Rouge (Martinique),FRA
468,Giuseppe,Cerulli-Irelli,MALE,1905-07-05,,Teramo,ITA
2107,Jan,Andersson,MALE,1947-03-17,,Helsingborg,SWE
23828,András,Kelemen,MALE,1940-05-17,,Budapest,HUN
1353,Carlos María,Bru Purón,MALE,1927-02-28,,Astudillo (Palencia),ESP
1205,Jean-Claude,PASTY,MALE,1937-06-15,2013-02-21,Luçon (Vendée),FRA
116816,Preslav,Borissov,MALE,1977-03-07,,Sofia,BGR
4256,Ari,Vatanen,MALE,1952-04-27,,Tuupovaara,FIN
98341,Eva,Maydell,FEMALE,1986-01-26,,Sofia,BGR
1681,Guido,FANTI,MALE,1925-05-27,2012-02-11,Bologna,ITA
228,Marcel,Lemoine,MALE,1918-12-23,,Chateauroux,FRA
733,Christian,Poncelet,MALE,1928-03-24,,Blaise (Ardennes),FRA
2291,Hans,Kronberger,MALE,1951-05-09,2018-07-14,Hall/Admont,AUT
252,Johan Wilhelm,van Hulst,MALE,1911-01-28,,Amsterdam,NLD
905,Francisque,Collomb,MALE,1910-12-19,,Rambert en Bugey (Ain),FRA
1313,Bárbara,Dührkop Dührkop,FEMALE,1945-07-27,,Hannover (Alemania),ESP
189525,Asim,Ademov,MALE,1968-12-03,,Dubnitsa,BGR
97193,Antonello,Antinoro,MALE,1960-08-03,,Palermo,ITA
1016,Marc,REYMANN,MALE,1937-06-07,2010-11-10,Strasbourg,FRA
124748,Marie-Christine,Arnautu,FEMALE,1952-10-19,,Paris,FRA
124935,Michel,Reimon,MALE,1971-07-11,,Eisenstadt,AUT
1083,Didier H.M.F.,Anger,MALE,1939-01-26,,Lengronne,FRA
26932,Juris,SOKOLOVSKIS,MALE,1976-06-13,,Rīga,LVA
124818,Klaus,Buchner,MALE,1941-02-06,,München,DEU
1234,Klaus H.W.,Wettig,MALE,1940-08-15,,Göttingen,DEU
197463,Olivier,Chastel,MALE,1964-11-22,,Liège,BEL
1270,Artur,Da Cunha Oliveira,MALE,1924-09-30,2018-06-20,Lawrence (Mass. USA),PRT
4264,Margot,Keßler,FEMALE,1948-09-08,,Kehmstedt,DEU
97203,Ramon,Tremosa i Balcells,MALE,1965-06-30,,Barcelona,ESP
1439,Raymonde M.E.A.,Dury,FEMALE,1947-07-22,,Haine-St.-Paul,BEL
124807,Jens,Gieseke,MALE,1971-05-18,,Lingen,DEU
197611,Elena,Lizzi,FEMALE,1967-10-30,,San Daniele del Friuli,ITA
765,Robert J.,Moreland,MALE,1941-08-21,,Gloucester,GBR
197698,Pierre,Larrouturou,MALE,1964-10-19,,Périgueux,FRA
34254,Dimitar,Stoyanov,MALE,1983-05-17,,Sofia,BGR
197656,Simone,Schmiedtbauer,FEMALE,1974-06-08,,GRAZ,AUT
656,Giuseppe,VITALE,MALE,1923-08-26,2013-01-29,Locri (Reggio Calabria),ITA
4311,Bernard,Poignant,MALE,1945-09-19,,Vannes,FRA
23692,Milan,Ekert,MALE,1965-03-02,,Plzeň,CZE
1493,Luis,Vega y Escandon,MALE,1928-11-11,,Luanco (Asturias),ESP
266,Mario,Marina,MALE,1897-11-23,,Milano,ITA
97050,Antigoni,Papadopoulou,FEMALE,1954-07-08,,Morfou,CYP
23829,Mátyás,Eörsi,MALE,1954-11-24,,Budapest,HUN
4512,Bashir,Khanbhai,MALE,1945-09-22,2020-04-16,Tanga (Tanzania),GBR
197710,Alexandra Louise Rosenfield,Phillips,FEMALE,1985-07-09,,Liverpool,GBR
1672,Otmar,Franz,MALE,1935-01-06,,Marburg,DEU
23742,Kestutis,Kuzmickas,MALE,1959-03-30,,Kaunas,LTU
23793,Aleksander Marek,Szczygło,MALE,1963-10-27,,Jeziorany,POL
96854,Sabine,Lösing,FEMALE,1955-11-30,,Göttingen,DEU
124985,Luke Ming,Flanagan,MALE,1972-01-22,,Roscommon,IRL
735,Mihaïl,Protopapadakis,MALE,1933-05-21,,Athina,GRC
197429,Marion,Walsmann,FEMALE,1963-03-17,,Erfurt,DEU
197625,Irina,Von Wiese,FEMALE,1967-09-11,,Köln,GBR
58727,Sebastiano,Sanzarello,MALE,1952-07-06,,Mistretta,ITA
125036,Pablo,Echenique,MALE,1978-08-28,,Rosario (Santa Fe),ESP
1594,Giovanni,Moroni,MALE,1930-12-13,1992-02-24,Roma,ITA
26738,Meropi,Kaldi,FEMALE,1954-12-28,,Ioannina,GRC
1831,Yves,Frémion,MALE,1947-06-14,,Lyon,FRA
2317,Stéphane,Buffetaut,MALE,1953-05-08,,Paris,FRA
6048,Olga,Zrihen,FEMALE,1953-01-10,,Casablanca (Maroc),BEL
1038,Karl-Heinz,Florenz,MALE,1947-10-22,,Neukirchen-Vluyn,DEU
183793,Angelo,Ciocca,MALE,1975-06-28,,,ITA
1290,François-Xavier G.M.J.C.H.,de DONNEA,MALE,1941-04-29,,Edegem,BEL
1197,Ursula,Schleicher,FEMALE,1933-05-15,,Aschaffenburg,DEU
1361,Carole,Tongue,FEMALE,1955-10-14,,Lausanne,GBR
830,Ioannis,Haralampopoulos,MALE,1919-01-01,,Psari (Trifylia),GRC
2309,Richard,Corbett,MALE,1955-01-06,,Southport,GBR
130256,Dace,Melbārde,FEMALE,1971-04-03,,Riga,LVA
28282,Alain,Hutchinson,MALE,1949-12-10,,Schaerbeek,BEL
4423,Amalia,Sartori,FEMALE,1947-08-02,,Valdastico (VI),ITA
124827,Joachim,Starbatty,MALE,1940-05-09,,Düsseldorf,DEU
39714,Rareș-Lucian,Niculescu,MALE,1976-08-29,,Cluj-Napoca,ROU
4364,Jean-Charles,Marchiani,MALE,1943-08-06,,Bastia,FRA
4524,Caroline,Lucas,FEMALE,1960-12-09,,Malvern,GBR
28139,Carl,Schlyter,MALE,1968-01-07,,Danderyd,SWE
204733,Dorien,Rookmaker,FEMALE,1964-07-30,,Zijpe,NLD
1870,Francesco,Lamanna,MALE,1946-02-21,2019-07-06,Santa Maria C.V. (Caserta),ITA
2306,Kyösti,Virrankoski,MALE,1944-04-04,,Kauhava,FIN
4347,Christine,De Veyrac,FEMALE,1959-11-06,,Toulouse,FRA
28153,Britta,Thomsen,FEMALE,1954-01-23,,Aalborg,DNK
632,Marguerite,De Riemaecker-Legot,FEMALE,1913-03-09,,Oudenaarde,BEL
124856,Ignazio,Corrao,MALE,1984-01-14,,Roma,ITA
197640,André Jorge,Dionísio Bradford,MALE,1970-11-30,2019-07-18,Ponta Delgada,PRT
2090,Valerio,BALDINI,MALE,1939-10-25,2012-01-14,Bologna,ITA
737,Anastassios,Peponis,MALE,1924-01-01,,Athina,GRC
1666,Natalino,Gatti,MALE,1939-12-24,,Castelfranco (MO),ITA
197600,Barbara Ann,Gibson,FEMALE,1962-08-25,,Oklahoma,GBR
124729,Renaud,Muselier,MALE,1959-05-06,,Marseille,FRA
28292,Inés,Ayala Sender,FEMALE,1957-03-28,,Zaragoza,ESP
124791,Daniele,Viotti,MALE,1974-03-08,,Alessandria,ITA
197469,Assita,Kanko,FEMALE,1980-07-14,,Godyr,BEL
125013,Momchil,Nekov,MALE,1986-05-13,,Silistra,BGR
96760,Tiziano,Motti,MALE,1966-02-07,,Reggio Emilia,ITA
1794,George Robert,Cryer,MALE,1934-12-03,,Bradford,GBR
26834,Tomáš,Galbavỷ,MALE,1958-04-28,,Topoľčany,SVK
156,THE LORD,Kennet,MALE,1923-08-02,,London,GBR
28841,Antoine,DUQUESNE,MALE,1941-02-03,2010-11-04,Ixelles,BEL
124699,Miroslav,Poche,MALE,1978-06-03,,Chlumec nad Cidlinou,CZE
96731,Werner,Schulz,MALE,1950-01-22,2022-11-09,Zwickau,DEU
722,Eugène L.,Remilly,MALE,1925-02-11,2017-06-26,Ploemeur (Morbihan),FRA
934,Giovanni,Barbagli,MALE,1931-06-24,2006-06-29,Civitella in Val di Chianti,ITA
2133,Luciano,Pettinari,MALE,1950-03-18,,Milano,ITA
28269,Jerzy,Buzek,MALE,1940-07-03,,Śmiłowice,POL
124757,Steeve,Briois,MALE,1972-11-28,,Seclin,FRA
124927,Branislav,Škripek,MALE,1970-08-30,,Piešťany,SVK
28229,Manfred,Weber,MALE,1972-07-14,,Niederhatzkofen,DEU
21331,Sylvie,Goddyn,FEMALE,1964-06-24,,Lille,FRA
97195,Giovanni,Collino,MALE,1954-06-15,,Pontebba (UD),ITA
995,Luigi,VERTEMATI,MALE,1938-05-05,2012-01-09,Bernareggio (MI),ITA
190,David Andrew,Thornley,MALE,1935-07-31,,Sutton,IRL
445,Hermann,Haage,MALE,1912-07-23,,München,DEU
125046,Jonás,Fernández,MALE,1979-01-08,,Oviedo,ESP
1624,Michael,Klöckner,MALE,1955-06-10,,Bad Kreuznach,DEU
2109,Brian,Crowley,MALE,1964-03-04,,Dublin,IRL
28291,Romana,Jordan,FEMALE,1966-01-08,,Celje,SVN
422,Jean,Fohrmann,MALE,1904-06-05,,Dudelange,LUX
2339,Inna,Ilivitzky,FEMALE,1946-09-11,,Helsinki,FIN
23868,Monika,Beňová,FEMALE,1968-08-15,,Bratislava,SVK
28145,Béla,Glattfelder,MALE,1967-05-04,,Budapest,HUN
41003,Giuseppe,Bova,MALE,1943-10-29,,,ITA
1984,Elisabeth,Guigou,FEMALE,1946-08-06,,Marrakech (Maroc),FRA
28135,György,Schöpflin,MALE,1939-11-24,2021-11-19,Budapest,HUN
124704,Stanislav,Polčák,MALE,1980-02-21,,Slavičín,CZE
1739,Beate Ann,Brookes,FEMALE,1930-01-21,,Rhuddlan (North Wales),GBR
4344,María Soraya,Rodríguez Ramos,FEMALE,1963-12-01,,Valladolid,ESP
124966,Steven,Woolfe,MALE,1967-10-06,,Manchester,GBR
135,John,Peel,MALE,1912-06-06,,Penang,GBR
1466,José H.G.,Happart,MALE,1947-03-14,,Herstal,BEL
1583,Meinolf,Mertens,MALE,1923-06-04,,Bönkhausen (Westfalen),DEU
124820,Bernd,Lucke,MALE,1962-08-19,,Berlin,DEU
23803,Imre,Czinege,MALE,1942-01-01,,Cegléd,HUN
96672,Marita,Ulvskog,FEMALE,1951-09-04,,Luleå,SWE
1643,Altiero,Spinelli,MALE,1907-08-31,1986-05-23,Roma,ITA
250918,François,Thiollet,MALE,1975-10-21,,Châteaubriant,FRA
1521,Shelagh,Roberts,FEMALE,1924-10-13,,Port Talbot (South Wales),GBR
205452,Chris,MacManus,MALE,1973-03-13,,London,IRL
4380,Camilo,NOGUEIRA ROMÁN,MALE,1936-11-22,,Vigo,ESP
26898,Luis Marco,Aguiriano Nalda,MALE,1963-01-27,,Bruselas,ESP
39708,Sorin,Frunzăverde,MALE,1960-04-26,,Bocșa,ROU
1009,Gerardo,Gaibisso,MALE,1927-05-30,2018-03-31,Monte Argentario (GR),ITA
96955,Catherine,Bearder,FEMALE,1949-01-14,,Broxbourne,GBR
371,Xavier,Hunault,MALE,1923-07-29,,Châteaubriant,FRA
1793,Renato,Massari,MALE,1920-02-24,,Milano,ITA
94282,Jean-Paul,Denanot,MALE,1944-04-24,,Boisseuil,FRA
4437,Pernille,Frahm,FEMALE,1954-04-01,,Hillerød,DNK
946,Simone M.M.,Martin,FEMALE,1943-04-14,,Tourcoing,FRA
96656,Boris,Zala,MALE,1954-12-09,,Zlaté Moravce,SVK
124933,Ernest,Maragall,MALE,1943-01-05,,Barcelona,ESP
34728,Matthias,Groote,MALE,1973-10-21,,Leer,DEU
197478,Lars Patrick,Berg,MALE,1966-01-22,,Frankfurt/Main,DEU
1018,Francis,Wurtz,MALE,1948-01-03,,Strasbourg,FRA
28410,Marco,Rizzo,MALE,1959-10-12,,Torino,ITA
814,Michel,Junot,MALE,1916-09-29,,Paris,FRA
38733,Mikel,Irujo Amezaga,MALE,1972-10-06,,Caracas (Venezuela),ESP
24089,Witold,Tomczak,MALE,1957-04-05,,Kępno,POL
816,Ulrich,Irmer,MALE,1939-01-19,2022-04-12,Bochum,DEU
1140,José,Mendes Bota,MALE,1955-08-04,,Loulé,PRT
96891,Paolo,De Castro,MALE,1958-02-02,,S. Pietro Vernotico,ITA
124707,Petr,Ježek,MALE,1965-03-28,,Praha,CZE
1973,Carlos,Carnero González,MALE,1961-11-24,,Madrid,ESP
197804,Dino,Giarrusso,MALE,1974-09-11,,,ITA
354,Jens,Maigård,MALE,1938-12-10,2018-08-05,København,DNK
2202,Gérard,d'Aboville,MALE,1945-09-05,,Paris,FRA
1465,Dimitrios,Dessylas,MALE,1947-11-12,,Pyrgos Ilias,GRC
36583,Vincenzo,Aita,MALE,1948-09-14,,Eboli,ITA
545,Julien,Brunhes,MALE,1900-11-25,,Clermont-Ferrand,FRA
28205,Jean Marie,Beaupuy,MALE,1943-11-28,,La Chapelle/Loire,FRA
95019,Alexandru,Nazare,MALE,1980-06-25,,Onesti,ROU
4556,Nirj,Deva,MALE,1948-05-11,,Colombo (Sri Lanka),GBR
108,Xavier,Salado,MALE,1917-08-18,,Frenda (Tiaret),FRA
197512,Benoît,Biteau,MALE,1967-04-07,,Royan,FRA
197541,Andżelika Anna,Możdżanowska,FEMALE,1975-03-20,,Kępno,POL
644,Charles Emile V.M.M.,Hegér,MALE,1902-05-26,,Bruxelles,BEL
28219,Daniel,Caspary,MALE,1976-04-04,,Karlsruhe,DEU
4390,Yves,Piétrasanta,MALE,1939-08-19,2022-05-28,Mèze,FRA
4546,Struan,Stevenson,MALE,1948-04-04,,Ballantrae (Scotland),GBR
26835,Július,Brocka,MALE,1957-01-01,,Modra,SVK
188254,Patricia,Lalonde,FEMALE,1952-08-28,,Ares,FRA
125005,Javier,Nart,MALE,1947-08-19,,Laredo,ESP
197415,Niyazi,Kizilyürek,MALE,1959-12-07,,Nicosia,CYP
1194,Jean-Thomas,Nordmann,MALE,1946-02-16,,Paris,FRA
213,M.M.A.A.,Janssen,MALE,1903-06-13,,Breda,NLD
828,Marie-Madeleine,Fourcade,FEMALE,1909-11-08,,Marseille,FRA
1818,Monique,Badénes,FEMALE,1925-04-04,2021-08-03,Le Mans,FRA
2142,Elena,Marinucci,FEMALE,1928-08-18,2023-03-31,L'Aquila,ITA
1812,Antonio Nicola,Cantalamessa,MALE,1940-10-23,2017-05-30,Sulmona,ITA
197525,Ewa,Kopacz,FEMALE,1956-12-03,,Skaryszew,POL
1206,Alain,Pompidou,MALE,1942-04-05,,Paris,FRA
4452,Sérgio,Marques,MALE,1957-02-25,,Funchal - Madeira,PRT
124709,Martina,Dlabajová,FEMALE,1976-07-26,,Zlín,CZE
2215,Philippe-Armand,Martin,MALE,1949-04-28,2023-11-05,Cumières,FRA
1077,Friedrich,Merz,MALE,1955-11-11,,Brilon,DEU
197779,José Ramón,Bauzá Díaz,MALE,1970-11-16,,Madrid,ESP
28419,Nicola,Zingaretti,MALE,1965-10-11,,Roma,ITA
613,Poul C.,Dalsager,MALE,1929-03-05,,Hirtshals,DNK
96695,Radvilė,Morkūnaitė-Mikulėnienė,FEMALE,1984-01-02,,Kaunas,LTU
28393,Luis,de Grandes Pascual,MALE,1945-01-27,,Guadalajara,ESP
4456,Giuseppe,Pisicchio,MALE,1954-05-23,,Corato (BA),ITA
1414,Michael J.,Hindley,MALE,1947-04-11,,Blackburn,GBR
23863,Janno,Reiljan,MALE,1951-10-08,,Rõuge Vald,EST
1127,Martine,Lehideux,FEMALE,1933-05-27,,Paris,FRA
650,Georges A.E.M.,Clerfayt,MALE,1935-04-23,,Colleret (Nord-France),BEL
1763,Evangelos,Averof-Tossitsas,MALE,,,,GRC
